experiment,run_id,task_id,graph_id,objective,optimizer,depth,alpha,nfev_budget,actual_nfev,shots,seed,status,started_at,finished_at,runtime_s,output_path,error_message,git_commit,dirty_state_fingerprint
A1_OPTIMIZER_ROBUSTNESS,a1-1adbb02db3c6a705af12,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:22+02:00,2026-09-04T04:33:23+02:00,0.3063782500103116,results/reviewer_robustness/A1_optimizer/runs/a1-1adbb02db3c6a705af12.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b020d70586e78d3d0b3,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,O0,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:15+02:00,2026-09-04T05:40:16+02:00,0.42818477656692266,results/reviewer_robustness/A1_optimizer/runs/a1-1b020d70586e78d3d0b3.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b12a04a9664b551e237,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:44:10+02:00,2026-09-04T05:44:15+02:00,5.104123902507126,results/reviewer_robustness/A1_optimizer/runs/a1-1b12a04a9664b551e237.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b1d341483cd091b401c,task-v2-e442db508705,g-548c8c6335dd2a2e,O3,SLSQP,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:33:20+02:00,2026-09-04T04:33:20+02:00,0.041347877122461796,results/reviewer_robustness/A1_optimizer/runs/a1-1b1d341483cd091b401c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b2617e278ab8bca3dee,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:57:32+02:00,2026-09-04T04:58:52+02:00,80.45909811090678,results/reviewer_robustness/A1_optimizer/runs/a1-1b2617e278ab8bca3dee.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b28f5870f35f4849979,task-v2-e442db508705,g-548c8c6335dd2a2e,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:19+02:00,2026-09-04T04:33:19+02:00,0.05478654894977808,results/reviewer_robustness/A1_optimizer/runs/a1-1b28f5870f35f4849979.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b4c4fee2bc5ad2f5b05,task-v2-ac528a9510be,g-a712031e7959d564,O0,SLSQP,2.0,0.1,120.0,113.0,,1103.0,COMPLETE,2026-09-04T05:40:32+02:00,2026-09-04T05:40:32+02:00,0.2553764786571264,results/reviewer_robustness/A1_optimizer/runs/a1-1b4c4fee2bc5ad2f5b05.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1b87ab1ce42c197d8240,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O0,COBYLA,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:37+02:00,2026-09-04T04:33:44+02:00,6.431637207977474,results/reviewer_robustness/A1_optimizer/runs/a1-1b87ab1ce42c197d8240.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1c138c5544b33d08d36c,task-v2-5acbf653f95a,g-a712031e7959d564,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:17+02:00,2026-09-04T05:40:17+02:00,0.2788720317184925,results/reviewer_robustness/A1_optimizer/runs/a1-1c138c5544b33d08d36c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1c44cdf1a717b3dc25cd,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O0,SLSQP,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:21:26+02:00,2026-09-04T05:23:21+02:00,114.34070479683578,results/reviewer_robustness/A1_optimizer/runs/a1-1c44cdf1a717b3dc25cd.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1cb4b648bcf04af5a6c7,task-v2-c5ed7c8b71f4,g-a712031e7959d564,O0,COBYLA,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:24+02:00,2026-09-04T05:40:24+02:00,0.485848561860621,results/reviewer_robustness/A1_optimizer/runs/a1-1cb4b648bcf04af5a6c7.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1cf573ff8b59f4a0215c,task-v2-526a936f38d9,g-e0c69f84d376b633,O3,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:54:22+02:00,2026-09-04T06:55:55+02:00,93.03072365000844,results/reviewer_robustness/A1_optimizer/runs/a1-1cf573ff8b59f4a0215c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d05fc96e6b0d8b0ae42,task-v2-11173062a501,g-a87f1b9ac089cc45,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:21:57+02:00,2026-09-04T06:24:03+02:00,126.28994877170771,results/reviewer_robustness/A1_optimizer/runs/a1-1d05fc96e6b0d8b0ae42.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d31dc18766f3721e34c,task-v2-d7382a83ef13,g-548c8c6335dd2a2e,O3,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:02+02:00,2026-09-04T05:40:03+02:00,0.21468626614660025,results/reviewer_robustness/A1_optimizer/runs/a1-1d31dc18766f3721e34c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d4fd75ad110ef5b4d3e,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:41:28+02:00,2026-09-04T05:41:34+02:00,6.000925322063267,results/reviewer_robustness/A1_optimizer/runs/a1-1d4fd75ad110ef5b4d3e.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d685b01d5cc7eeb21ea,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,SLSQP,2.0,0.1,120.0,89.0,,3301.0,COMPLETE,2026-09-04T04:33:25+02:00,2026-09-04T04:33:25+02:00,0.07149068545550108,results/reviewer_robustness/A1_optimizer/runs/a1-1d685b01d5cc7eeb21ea.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d7df0bb30d7f32a75b9,task-v2-5d31ef4af595,g-bd62d2d752385cc7,O3,SLSQP,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:37:04+02:00,2026-09-04T04:37:10+02:00,6.06217039283365,results/reviewer_robustness/A1_optimizer/runs/a1-1d7df0bb30d7f32a75b9.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d81b98e49637a3c8b5d,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,O0,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:25:58+02:00,2026-09-04T06:27:24+02:00,86.11275216378272,results/reviewer_robustness/A1_optimizer/runs/a1-1d81b98e49637a3c8b5d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d8e3e786607230c9452,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T06:02:36+02:00,2026-09-04T06:04:43+02:00,127.34196599479765,results/reviewer_robustness/A1_optimizer/runs/a1-1d8e3e786607230c9452.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d9143240c9cbc9e6ba0,task-v2-eb1005d46905,g-8a16a856f5377a40,O3,SLSQP,2.0,0.1,120.0,108.0,,2207.0,COMPLETE,2026-09-04T05:40:19+02:00,2026-09-04T05:40:19+02:00,0.2706109154969454,results/reviewer_robustness/A1_optimizer/runs/a1-1d9143240c9cbc9e6ba0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1d9500d2c48e859fea39,task-v2-f83834022ee2,g-553bb3c5ba0f2136,O0,SLSQP,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:40:04+02:00,2026-09-04T05:40:04+02:00,0.03737776353955269,results/reviewer_robustness/A1_optimizer/runs/a1-1d9500d2c48e859fea39.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1db1ef28607844a269b6,task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:40:06+02:00,2026-09-04T05:40:06+02:00,0.1230828519910574,results/reviewer_robustness/A1_optimizer/runs/a1-1db1ef28607844a269b6.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1dcd706b2d9aa5599e35,task-v2-e449b07a1126,g-e0c69f84d376b633,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T06:20:59+02:00,2026-09-04T06:22:28+02:00,88.24693704769015,results/reviewer_robustness/A1_optimizer/runs/a1-1dcd706b2d9aa5599e35.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1ddd951610c70a4a4f4a,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.0442039230838418,results/reviewer_robustness/A1_optimizer/runs/a1-1ddd951610c70a4a4f4a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1e4c950afc449d95291a,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O3,SLSQP,2.0,0.1,120.0,98.0,,2207.0,COMPLETE,2026-09-04T04:36:26+02:00,2026-09-04T04:36:29+02:00,3.6916692880913615,results/reviewer_robustness/A1_optimizer/runs/a1-1e4c950afc449d95291a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1e62d0ce9804ce3b0854,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:35:31+02:00,2026-09-04T04:35:36+02:00,5.053105006925762,results/reviewer_robustness/A1_optimizer/runs/a1-1e62d0ce9804ce3b0854.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1e699317f9dfc5e473d9,task-v2-6996479d6302,g-60667963f6db3f1b,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:33:19+02:00,2026-09-04T04:33:20+02:00,0.07103965524584055,results/reviewer_robustness/A1_optimizer/runs/a1-1e699317f9dfc5e473d9.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1e6a78424e79677d2168,task-v2-59a464f36e13,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:34:48+02:00,2026-09-04T04:34:55+02:00,7.263914146460593,results/reviewer_robustness/A1_optimizer/runs/a1-1e6a78424e79677d2168.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1e8f55aef9138beb7464,task-v2-e442db508705,g-548c8c6335dd2a2e,O0,SLSQP,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:19+02:00,2026-09-04T04:33:19+02:00,0.041493565775454044,results/reviewer_robustness/A1_optimizer/runs/a1-1e8f55aef9138beb7464.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1ebccd9428fb782ceb81,task-v2-69173fedcdae,g-8a16a856f5377a40,O0,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:24+02:00,2026-09-04T04:33:25+02:00,0.6427280232310295,results/reviewer_robustness/A1_optimizer/runs/a1-1ebccd9428fb782ceb81.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1ed173d3a33bb373f5e4,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,COBYLA,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:34:04+02:00,2026-09-04T04:34:10+02:00,5.8336080787703395,results/reviewer_robustness/A1_optimizer/runs/a1-1ed173d3a33bb373f5e4.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1eeead1a4706db3b39d0,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O3,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:36:30+02:00,2026-09-04T04:36:34+02:00,4.550436997786164,results/reviewer_robustness/A1_optimizer/runs/a1-1eeead1a4706db3b39d0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1ef84c63cdfa28812733,task-v2-780e1209d403,g-e0c69f84d376b633,O0,SLSQP,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:20:28+02:00,2026-09-04T05:21:45+02:00,76.27021546661854,results/reviewer_robustness/A1_optimizer/runs/a1-1ef84c63cdfa28812733.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f01ecca59ee6c66dc3e,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:34:39+02:00,2026-09-04T04:34:43+02:00,4.670000301674008,results/reviewer_robustness/A1_optimizer/runs/a1-1f01ecca59ee6c66dc3e.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f0ab31969f33ebaa300,task-v2-6e79cb6720c5,g-e0c69f84d376b633,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:17:59+02:00,2026-09-04T06:19:28+02:00,89.17568346392363,results/reviewer_robustness/A1_optimizer/runs/a1-1f0ab31969f33ebaa300.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f159c7650e0b8b3a808,task-v2-095187356858,g-3ff7063ef9ea5cfb,O0,SLSQP,2.0,0.1,120.0,118.0,,1103.0,COMPLETE,2026-09-04T05:42:21+02:00,2026-09-04T05:42:25+02:00,3.605522676371038,results/reviewer_robustness/A1_optimizer/runs/a1-1f159c7650e0b8b3a808.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f22b684b724990e0a92,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T06:00:28+02:00,2026-09-04T06:02:36+02:00,128.09663417283446,results/reviewer_robustness/A1_optimizer/runs/a1-1f22b684b724990e0a92.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f786c2833420ddbf15b,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,COBYLA,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:48:21+02:00,2026-09-04T04:49:48+02:00,87.7540281014517,results/reviewer_robustness/A1_optimizer/runs/a1-1f786c2833420ddbf15b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1f92cabf612d79f3824a,task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,O3,COBYLA,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:03+02:00,2026-09-04T05:40:03+02:00,0.3038900811225176,results/reviewer_robustness/A1_optimizer/runs/a1-1f92cabf612d79f3824a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1fb297e0dd98b7dcdd14,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.03657698165625334,results/reviewer_robustness/A1_optimizer/runs/a1-1fb297e0dd98b7dcdd14.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1fc6ae1c21738944962a,task-v2-ef23e17da545,g-a712031e7959d564,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:27+02:00,2026-09-04T05:40:27+02:00,0.34642344899475574,results/reviewer_robustness/A1_optimizer/runs/a1-1fc6ae1c21738944962a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1fcf8f04647f63994244,task-v2-eb1005d46905,g-8a16a856f5377a40,O0,SLSQP,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:17+02:00,2026-09-04T05:40:17+02:00,0.29240626748651266,results/reviewer_robustness/A1_optimizer/runs/a1-1fcf8f04647f63994244.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-1fd965e119a495414245,task-v2-7133b996bac7,g-a87f1b9ac089cc45,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T06:04:34+02:00,2026-09-04T06:06:01+02:00,86.41089897789061,results/reviewer_robustness/A1_optimizer/runs/a1-1fd965e119a495414245.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-200bdfbec03e9a24a639,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O3,COBYLA,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:48:06+02:00,2026-09-04T04:49:33+02:00,86.9661113275215,results/reviewer_robustness/A1_optimizer/runs/a1-200bdfbec03e9a24a639.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-202179c0b8a948be9df5,task-v2-eb1005d46905,g-8a16a856f5377a40,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:16+02:00,2026-09-04T05:40:16+02:00,0.44664627127349377,results/reviewer_robustness/A1_optimizer/runs/a1-202179c0b8a948be9df5.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-204a547c5cc72f615fda,task-v2-f83834022ee2,g-553bb3c5ba0f2136,O3,COBYLA,3.0,0.1,120.0,91.0,,2207.0,COMPLETE,2026-09-04T05:40:03+02:00,2026-09-04T05:40:03+02:00,0.16669754311442375,results/reviewer_robustness/A1_optimizer/runs/a1-204a547c5cc72f615fda.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-206c893cdd9b5f50466d,task-v2-89b7591232ff,g-e0c69f84d376b633,O0,Nelder-Mead,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T07:02:31+02:00,2026-09-04T07:04:44+02:00,132.75789994001389,results/reviewer_robustness/A1_optimizer/runs/a1-206c893cdd9b5f50466d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-20caa6de81fba8db633d,task-v2-a0f813383468,g-60667963f6db3f1b,O0,SLSQP,3.0,0.1,120.0,120.0,,1103.0,COMPLETE,2026-09-04T05:40:06+02:00,2026-09-04T05:40:06+02:00,0.1070657130330801,results/reviewer_robustness/A1_optimizer/runs/a1-20caa6de81fba8db633d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-20dcbf03702d61b76969,task-v2-a2561503b5d0,g-bd62d2d752385cc7,O3,Nelder-Mead,3.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T05:42:27+02:00,2026-09-04T05:42:33+02:00,5.867615201510489,results/reviewer_robustness/A1_optimizer/runs/a1-20dcbf03702d61b76969.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-20f2e37f6d64ad568367,task-v2-73f419868dc6,g-553bb3c5ba0f2136,O0,Nelder-Mead,2.0,0.1,120.0,120.0,,2207.0,COMPLETE,2026-09-04T04:33:18+02:00,2026-09-04T04:33:18+02:00,0.03334254026412964,results/reviewer_robustness/A1_optimizer/runs/a1-20f2e37f6d64ad568367.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-210a69ae3b9840749310,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,O3,Nelder-Mead,2.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T05:44:44+02:00,2026-09-04T05:44:48+02:00,3.44109442923218,results/reviewer_robustness/A1_optimizer/runs/a1-210a69ae3b9840749310.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
A1_OPTIMIZER_ROBUSTNESS,a1-2140516feb5a9f12cdbc,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O0,Nelder-Mead,3.0,0.1,120.0,120.0,,3301.0,COMPLETE,2026-09-04T04:35:32+02:00,2026-09-04T04:35:39+02:00,6.879411501809955,results/reviewer_robustness/A1_optimizer/runs/a1-2140516feb5a9f12cdbc.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,f8c23ecf893f3e7ab05000dc374f073c2ec933e5f7f4e4cb3b6e544c51f52e98
